"yr","codsp","fl","source"
1982,"BLF",58.9090093769162,"Dist_Sim"
1982,"BLF",64.8934996517372,"Dist_Sim"
1982,"BLF",67.4272855054958,"Dist_Sim"
1982,"BLF",62.1246249936001,"Dist_Sim"
1982,"BLF",53.821301350995,"Dist_Sim"
1982,"BLF",54.4108307590528,"Dist_Sim"
1982,"BLF",68.5422531805586,"Dist_Sim"
1982,"BLF",53.4729192319286,"Dist_Sim"
1982,"BLF",77.0361104841709,"Dist_Sim"
1982,"BLF",74.0670633167461,"Dist_Sim"
1982,"BLF",73.3134380023311,"Dist_Sim"
1982,"BLF",72.5776018254381,"Dist_Sim"
1982,"BLF",66.8025448015826,"Dist_Sim"
1982,"BLF",81.9466937291749,"Dist_Sim"
1982,"BLF",76.2127794267804,"Dist_Sim"
1982,"BLF",76.8954396260546,"Dist_Sim"
1982,"BLF",64.5583137091954,"Dist_Sim"
1982,"BLF",76.4381563405221,"Dist_Sim"
1982,"BLF",58.2880064298756,"Dist_Sim"
1982,"BLF",83.3186612582445,"Dist_Sim"
1982,"BLF",63.9498771442858,"Dist_Sim"
1982,"BLF",75.3171679265859,"Dist_Sim"
1982,"BLF",70.1667951302913,"Dist_Sim"
1982,"BLF",62.1792555788065,"Dist_Sim"
1982,"BLF",63.346420202573,"Dist_Sim"
1982,"BLF",65.9345833831625,"Dist_Sim"
1982,"BLF",67.2606197895415,"Dist_Sim"
1982,"BLF",59.2653862255831,"Dist_Sim"
1982,"BLF",69.8940953049773,"Dist_Sim"
1983,"BLF",61.7883151535054,"Dist_Sim"
1983,"BLF",59.8834069808108,"Dist_Sim"
1983,"BLF",67.7269688059147,"Dist_Sim"
1983,"BLF",65.3351905752426,"Dist_Sim"
1983,"BLF",58.6263129146367,"Dist_Sim"
1983,"BLF",64.0196115517615,"Dist_Sim"
1983,"BLF",60.1345508932416,"Dist_Sim"
1983,"BLF",67.7004316587243,"Dist_Sim"
1983,"BLF",56.5237678367554,"Dist_Sim"
1983,"BLF",70.2606670069508,"Dist_Sim"
1983,"BLF",54.6267753089896,"Dist_Sim"
1983,"BLF",49.6375482287651,"Dist_Sim"
1983,"BLF",59.6618600432192,"Dist_Sim"
1983,"BLF",87.2340891686033,"Dist_Sim"
1983,"BLF",63.3082979281397,"Dist_Sim"
1983,"BLF",53.574122019888,"Dist_Sim"
1983,"BLF",73.2666576197278,"Dist_Sim"
1983,"BLF",79.7754833898074,"Dist_Sim"
1983,"BLF",74.6560472005587,"Dist_Sim"
1983,"BLF",60.934007874279,"Dist_Sim"
1983,"BLF",64.4954512059283,"Dist_Sim"
1983,"BLF",62.7682307866264,"Dist_Sim"
1983,"BLF",69.1968626916343,"Dist_Sim"
1983,"BLF",61.8671926377116,"Dist_Sim"
1983,"BLF",78.6293930556016,"Dist_Sim"
1983,"BLF",68.4402608996692,"Dist_Sim"
1983,"BLF",61.7190395578375,"Dist_Sim"
1983,"BLF",60.1163265807415,"Dist_Sim"
1983,"BLF",60.8025230148835,"Dist_Sim"
1983,"BLF",81.0919413813909,"Dist_Sim"
1983,"BLF",63.757491929415,"Dist_Sim"
1983,"BLF",54.7191194299297,"Dist_Sim"
1983,"BLF",50.1501333327322,"Dist_Sim"
1983,"BLF",93.3445479113611,"Dist_Sim"
1983,"BLF",62.4172439542349,"Dist_Sim"
1983,"BLF",67.771006275344,"Dist_Sim"
1983,"BLF",79.6518710748243,"Dist_Sim"
1983,"BLF",56.2582903681954,"Dist_Sim"
1983,"BLF",63.6869464362085,"Dist_Sim"
1983,"BLF",81.7544104243278,"Dist_Sim"
1983,"BLF",70.3695645919544,"Dist_Sim"
1983,"BLF",74.5422990725189,"Dist_Sim"
1983,"BLF",75.910353925862,"Dist_Sim"
1983,"BLF",64.1389652314916,"Dist_Sim"
1983,"BLF",70.4779914190416,"Dist_Sim"
1983,"BLF",82.6832725280478,"Dist_Sim"
1983,"BLF",57.7446081708164,"Dist_Sim"
1983,"BLF",56.4646557514182,"Dist_Sim"
1983,"BLF",68.0471447823033,"Dist_Sim"
1983,"BLF",71.0879327007171,"Dist_Sim"
1983,"BLF",61.8233103711002,"Dist_Sim"
1983,"BLF",74.3054182665536,"Dist_Sim"
1983,"BLF",67.6839629506847,"Dist_Sim"
1983,"BLF",70.0986630684993,"Dist_Sim"
1983,"BLF",62.2064084084459,"Dist_Sim"
1983,"BLF",65.4476184405561,"Dist_Sim"
1983,"BLF",74.7769924173248,"Dist_Sim"
1983,"BLF",82.006753537106,"Dist_Sim"
1983,"BLF",70.058976437579,"Dist_Sim"
1983,"BLF",56.8971342262073,"Dist_Sim"
1983,"BLF",51.5200001607529,"Dist_Sim"
1983,"BLF",61.3980550187162,"Dist_Sim"
1983,"BLF",66.8148536441169,"Dist_Sim"
1983,"BLF",67.3533635316751,"Dist_Sim"
1983,"BLF",59.7868768242022,"Dist_Sim"
1983,"BLF",69.6462283279406,"Dist_Sim"
1983,"BLF",71.1828487436233,"Dist_Sim"
1983,"BLF",71.6660482906091,"Dist_Sim"
1983,"BLF",48.3588255124114,"Dist_Sim"
1983,"BLF",71.0080675892147,"Dist_Sim"
1983,"BLF",63.5684920489583,"Dist_Sim"
1983,"BLF",68.7029164804165,"Dist_Sim"
1983,"BLF",57.9653492450347,"Dist_Sim"
1983,"BLF",50.5491492672856,"Dist_Sim"
1983,"BLF",70.9505340146839,"Dist_Sim"
1983,"BLF",49.094171823621,"Dist_Sim"
1983,"BLF",55.0846994984118,"Dist_Sim"
1983,"BLF",61.8833881672709,"Dist_Sim"
1983,"BLF",55.5488257558737,"Dist_Sim"
1983,"BLF",75.3063796613574,"Dist_Sim"
1983,"BLF",58.8955661391689,"Dist_Sim"
1983,"BLF",75.6931897999518,"Dist_Sim"
1983,"BLF",77.5917198436943,"Dist_Sim"
1983,"BLF",63.3712102678457,"Dist_Sim"
1983,"BLF",70.2783722904978,"Dist_Sim"
1983,"BLF",69.006238157383,"Dist_Sim"
1983,"BLF",66.8227184524128,"Dist_Sim"
1983,"BLF",76.3531400688256,"Dist_Sim"
1983,"BLF",76.2191168433387,"Dist_Sim"
1983,"BLF",63.0964284185115,"Dist_Sim"
1983,"BLF",66.4401435102999,"Dist_Sim"
1983,"BLF",62.6156088457225,"Dist_Sim"
1983,"BLF",53.010967986305,"Dist_Sim"
1983,"BLF",64.0921904976759,"Dist_Sim"
1983,"BLF",84.2543022532768,"Dist_Sim"
1983,"BLF",74.7466928211266,"Dist_Sim"
1983,"BLF",80.6601241930195,"Dist_Sim"
1983,"BLF",64.362098333406,"Dist_Sim"
1983,"BLF",66.1770780918256,"Dist_Sim"
1983,"BLF",68.2194722782165,"Dist_Sim"
1984,"BLF",63.3790170119691,"Dist_Sim"
1984,"BLF",74.3035475844838,"Dist_Sim"
1984,"BLF",50.9790906822501,"Dist_Sim"
1984,"BLF",71.8689664525019,"Dist_Sim"
1984,"BLF",58.5081902738035,"Dist_Sim"
1984,"BLF",67.1058353105004,"Dist_Sim"
1984,"BLF",65.4460952457166,"Dist_Sim"
1984,"BLF",66.5939550647612,"Dist_Sim"
1984,"BLF",56.8841609338662,"Dist_Sim"
1984,"BLF",67.334629474574,"Dist_Sim"
1984,"BLF",62.067938800555,"Dist_Sim"
1984,"BLF",57.1173514127052,"Dist_Sim"
1984,"BLF",69.929639286465,"Dist_Sim"
1984,"BLF",80.2015513306385,"Dist_Sim"
1984,"BLF",53.6800749680763,"Dist_Sim"
1984,"BLF",61.3417474019199,"Dist_Sim"
1984,"BLF",68.1299996986983,"Dist_Sim"
1984,"BLF",75.4581702675978,"Dist_Sim"
1984,"BLF",62.5372606169303,"Dist_Sim"
1984,"BLF",57.2944464050288,"Dist_Sim"
1984,"BLF",71.3206083116888,"Dist_Sim"
1984,"BLF",63.2990666974263,"Dist_Sim"
1984,"BLF",61.6590901557053,"Dist_Sim"
1984,"BLF",66.2720623045362,"Dist_Sim"
1984,"BLF",74.0684093762163,"Dist_Sim"
1984,"BLF",58.2720839264513,"Dist_Sim"
1984,"BLF",64.5285991229012,"Dist_Sim"
1984,"BLF",70.1149184884847,"Dist_Sim"
1984,"BLF",77.2856356362659,"Dist_Sim"
1984,"BLF",67.9603281316071,"Dist_Sim"
1984,"BLF",59.9495137378397,"Dist_Sim"
1984,"BLF",56.9343108571231,"Dist_Sim"
1984,"BLF",76.8860641751354,"Dist_Sim"
1984,"BLF",62.3736787327164,"Dist_Sim"
1984,"BLF",55.9662937615307,"Dist_Sim"
1984,"BLF",66.8473655680543,"Dist_Sim"
1984,"BLF",67.6343318543308,"Dist_Sim"
1984,"BLF",73.0581800169845,"Dist_Sim"
1984,"BLF",62.017069236143,"Dist_Sim"
1984,"BLF",61.3200535397515,"Dist_Sim"
1984,"BLF",52.2273295943531,"Dist_Sim"
1984,"BLF",64.1217492679193,"Dist_Sim"
1984,"BLF",64.2254246399621,"Dist_Sim"
1984,"BLF",62.658877204765,"Dist_Sim"
1984,"BLF",72.71546842265,"Dist_Sim"
1984,"BLF",48.0991372046301,"Dist_Sim"
1984,"BLF",74.4157272308896,"Dist_Sim"
1984,"BLF",64.8347772642537,"Dist_Sim"
1984,"BLF",57.1991847999693,"Dist_Sim"
1984,"BLF",64.0196673528041,"Dist_Sim"
1984,"BLF",63.6425122136292,"Dist_Sim"
1984,"BLF",49.4399543771721,"Dist_Sim"
1984,"BLF",62.6592721334012,"Dist_Sim"
1984,"BLF",59.7091377336776,"Dist_Sim"
1984,"BLF",66.4267064505675,"Dist_Sim"
1984,"BLF",56.5009251856666,"Dist_Sim"
1984,"BLF",54.5135518547222,"Dist_Sim"
1984,"BLF",59.6846892259711,"Dist_Sim"
1984,"BLF",67.0038768142858,"Dist_Sim"
1984,"BLF",64.6684865895561,"Dist_Sim"
1984,"BLF",74.7877463378819,"Dist_Sim"
1984,"BLF",71.8651960493476,"Dist_Sim"
1984,"BLF",94.3342221543426,"Dist_Sim"
1984,"BLF",80.2999037321806,"Dist_Sim"
1984,"BLF",62.8650104624323,"Dist_Sim"
1984,"BLF",58.4659240180048,"Dist_Sim"
1984,"BLF",66.3020310765233,"Dist_Sim"
1984,"BLF",64.79431503464,"Dist_Sim"
1984,"BLF",63.7143216016504,"Dist_Sim"
1984,"BLF",67.8310995634199,"Dist_Sim"
1984,"BLF",57.2120371479862,"Dist_Sim"
1984,"BLF",59.6446319829716,"Dist_Sim"
1984,"BLF",48.920153300834,"Dist_Sim"
1984,"BLF",68.7794664293126,"Dist_Sim"
1984,"BLF",56.0487730100368,"Dist_Sim"
1984,"BLF",65.7905803722791,"Dist_Sim"
1984,"BLF",61.7979236957053,"Dist_Sim"
1984,"BLF",69.5916448215913,"Dist_Sim"
1984,"BLF",80.768236011051,"Dist_Sim"
1984,"BLF",64.8428957936136,"Dist_Sim"
1984,"BLF",58.7621074453533,"Dist_Sim"
1984,"BLF",57.0240725487402,"Dist_Sim"
1984,"BLF",65.0618332907917,"Dist_Sim"
1984,"BLF",72.6847680499678,"Dist_Sim"
1984,"BLF",48.9442598305771,"Dist_Sim"
1984,"BLF",66.6782893703111,"Dist_Sim"
1984,"BLF",57.3335884013494,"Dist_Sim"
1984,"BLF",67.3251215282853,"Dist_Sim"
1984,"BLF",74.1313687162553,"Dist_Sim"
1984,"BLF",57.769883041352,"Dist_Sim"
1984,"BLF",66.4803492014038,"Dist_Sim"
1984,"BLF",63.2465006721759,"Dist_Sim"
1984,"BLF",64.7069797198365,"Dist_Sim"
1984,"BLF",61.4303170049302,"Dist_Sim"
1984,"BLF",56.5007609127497,"Dist_Sim"
1984,"BLF",47.8681458446142,"Dist_Sim"
1984,"BLF",68.9334627805973,"Dist_Sim"
1984,"BLF",74.1137462128892,"Dist_Sim"
1984,"BLF",67.5650759827637,"Dist_Sim"
1984,"BLF",57.3287013175393,"Dist_Sim"
1985,"BLF",59.2148397750584,"Dist_Sim"
1985,"BLF",61.6621201040395,"Dist_Sim"
1985,"BLF",65.0424667780073,"Dist_Sim"
1985,"BLF",56.1992793270924,"Dist_Sim"
1985,"BLF",69.9804372625458,"Dist_Sim"
1985,"BLF",69.7428047840122,"Dist_Sim"
1985,"BLF",53.3816426315688,"Dist_Sim"
1985,"BLF",64.8856050649923,"Dist_Sim"
1985,"BLF",58.7129264346348,"Dist_Sim"
1985,"BLF",62.0102406892402,"Dist_Sim"
1985,"BLF",54.9677713318723,"Dist_Sim"
1985,"BLF",54.6873525274543,"Dist_Sim"
1985,"BLF",60.1796910858908,"Dist_Sim"
1985,"BLF",68.9057716525276,"Dist_Sim"
1985,"BLF",66.8361265530851,"Dist_Sim"
1985,"BLF",53.8049222524648,"Dist_Sim"
1985,"BLF",67.787933569838,"Dist_Sim"
1985,"BLF",74.2993845737116,"Dist_Sim"
1985,"BLF",76.636335867326,"Dist_Sim"
1985,"BLF",52.878963083993,"Dist_Sim"
1985,"BLF",63.6059807399623,"Dist_Sim"
1985,"BLF",57.6808961996553,"Dist_Sim"
1985,"BLF",75.0732813890697,"Dist_Sim"
1985,"BLF",56.9542275026109,"Dist_Sim"
1985,"BLF",72.5445222476821,"Dist_Sim"
1985,"BLF",67.5515182214989,"Dist_Sim"
1985,"BLF",45.2427481324226,"Dist_Sim"
1985,"BLF",67.8674695374196,"Dist_Sim"
1985,"BLF",66.904490012554,"Dist_Sim"
1985,"BLF",72.6810652214586,"Dist_Sim"
1985,"BLF",45.5357202013632,"Dist_Sim"
1985,"BLF",48.8559623620331,"Dist_Sim"
1985,"BLF",63.4763339052987,"Dist_Sim"
1985,"BLF",51.1885932460531,"Dist_Sim"
1985,"BLF",54.4423962283637,"Dist_Sim"
1985,"BLF",64.6678689678207,"Dist_Sim"
1985,"BLF",62.7857937739297,"Dist_Sim"
1985,"BLF",62.8744680741347,"Dist_Sim"
1985,"BLF",58.5312899112633,"Dist_Sim"
1985,"BLF",72.628689242171,"Dist_Sim"
1985,"BLF",60.2802590306695,"Dist_Sim"
1985,"BLF",76.7644624813246,"Dist_Sim"
1985,"BLF",60.792266653746,"Dist_Sim"
1985,"BLF",70.0066620748224,"Dist_Sim"
1985,"BLF",61.251400854327,"Dist_Sim"
1985,"BLF",53.0774185766016,"Dist_Sim"
1985,"BLF",56.7520666602619,"Dist_Sim"
1985,"BLF",67.5441163850804,"Dist_Sim"
1985,"BLF",51.3355517080937,"Dist_Sim"
1985,"BLF",52.3524786020443,"Dist_Sim"
1985,"BLF",57.1852690590376,"Dist_Sim"
1985,"BLF",65.4291192641212,"Dist_Sim"
1985,"BLF",66.9953166963416,"Dist_Sim"
1985,"BLF",53.9584907090886,"Dist_Sim"
1985,"BLF",62.2294002928875,"Dist_Sim"
1985,"BLF",57.3907029078484,"Dist_Sim"
1985,"BLF",64.3373492842637,"Dist_Sim"
1985,"BLF",61.1315801108332,"Dist_Sim"
1985,"BLF",64.9976195821637,"Dist_Sim"
1985,"BLF",62.6609615328701,"Dist_Sim"
1985,"BLF",52.8807388125239,"Dist_Sim"
1985,"BLF",74.5945834841233,"Dist_Sim"
1985,"BLF",61.9995084970645,"Dist_Sim"
1985,"BLF",58.6385414052329,"Dist_Sim"
1985,"BLF",65.4661264814538,"Dist_Sim"
1985,"BLF",61.7596625566826,"Dist_Sim"
1985,"BLF",67.4088178953906,"Dist_Sim"
1985,"BLF",51.5323299389158,"Dist_Sim"
1985,"BLF",56.7207466496381,"Dist_Sim"
1985,"BLF",50.2943302682098,"Dist_Sim"
1985,"BLF",65.2014981773739,"Dist_Sim"
1985,"BLF",67.6638132096107,"Dist_Sim"
1985,"BLF",66.7182394858894,"Dist_Sim"
1985,"BLF",70.6831231365993,"Dist_Sim"
1985,"BLF",62.5472585269785,"Dist_Sim"
1985,"BLF",67.0451033508228,"Dist_Sim"
1985,"BLF",65.6028114703291,"Dist_Sim"
1985,"BLF",61.31054356857,"Dist_Sim"
1985,"BLF",72.1691286430079,"Dist_Sim"
1985,"BLF",60.3526712669973,"Dist_Sim"
1985,"BLF",52.8877236279262,"Dist_Sim"
1985,"BLF",66.3172072426466,"Dist_Sim"
1985,"BLF",54.9371845159653,"Dist_Sim"
1985,"BLF",62.6171678269912,"Dist_Sim"
1985,"BLF",60.0022993454258,"Dist_Sim"
1985,"BLF",63.2896588959271,"Dist_Sim"
1985,"BLF",60.6573417024376,"Dist_Sim"
1985,"BLF",47.6710350373549,"Dist_Sim"
1985,"BLF",65.841315963096,"Dist_Sim"
1985,"BLF",63.0319543977795,"Dist_Sim"
1985,"BLF",57.1769072445504,"Dist_Sim"
1985,"BLF",65.1349101605893,"Dist_Sim"
1985,"BLF",69.3963248357189,"Dist_Sim"
1985,"BLF",63.5430259298014,"Dist_Sim"
1985,"BLF",71.2685718891387,"Dist_Sim"
1985,"BLF",58.0191115193574,"Dist_Sim"
1985,"BLF",57.1869582280406,"Dist_Sim"
1985,"BLF",73.9504950904829,"Dist_Sim"
1985,"BLF",60.939268190683,"Dist_Sim"
1985,"BLF",66.3911808822364,"Dist_Sim"
1986,"BLF",65.4176266947814,"Dist_Sim"
1986,"BLF",49.0804295326951,"Dist_Sim"
1986,"BLF",59.5223946542872,"Dist_Sim"
1986,"BLF",69.3452598235589,"Dist_Sim"
1986,"BLF",66.7844866187191,"Dist_Sim"
1986,"BLF",67.4789474816665,"Dist_Sim"
1986,"BLF",57.9100665279425,"Dist_Sim"
1986,"BLF",61.6971181454795,"Dist_Sim"
1986,"BLF",71.8365083525692,"Dist_Sim"
1986,"BLF",62.3263379674767,"Dist_Sim"
1986,"BLF",72.8276802828941,"Dist_Sim"
1986,"BLF",58.7378089957071,"Dist_Sim"
1986,"BLF",64.4403617738497,"Dist_Sim"
1986,"BLF",75.4936587862983,"Dist_Sim"
1986,"BLF",51.3330838363354,"Dist_Sim"
1986,"BLF",68.0607906751159,"Dist_Sim"
1986,"BLF",50.921820470717,"Dist_Sim"
1986,"BLF",65.2222145347593,"Dist_Sim"
1986,"BLF",53.2904469643293,"Dist_Sim"
1986,"BLF",54.3048858290433,"Dist_Sim"
1986,"BLF",54.3092816949548,"Dist_Sim"
1986,"BLF",58.1144288817297,"Dist_Sim"
1986,"BLF",66.7117879869284,"Dist_Sim"
1986,"BLF",56.3210412420549,"Dist_Sim"
1986,"BLF",50.7453811266804,"Dist_Sim"
1986,"BLF",59.0030066335083,"Dist_Sim"
1986,"BLF",46.1874929115159,"Dist_Sim"
1986,"BLF",53.8341997050383,"Dist_Sim"
1986,"BLF",64.5165221750337,"Dist_Sim"
1986,"BLF",60.8938722955735,"Dist_Sim"
1986,"BLF",58.975092114141,"Dist_Sim"
1986,"BLF",65.1019777907589,"Dist_Sim"
1986,"BLF",52.143374456951,"Dist_Sim"
1986,"BLF",61.9033872842031,"Dist_Sim"
1986,"BLF",66.0471806433467,"Dist_Sim"
1986,"BLF",57.5153179096077,"Dist_Sim"
1986,"BLF",60.9147547286862,"Dist_Sim"
1986,"BLF",56.4055546074959,"Dist_Sim"
1986,"BLF",51.7356370629378,"Dist_Sim"
1986,"BLF",56.9814465095201,"Dist_Sim"
1986,"BLF",54.6265758094138,"Dist_Sim"
1986,"BLF",60.7699578066686,"Dist_Sim"
1986,"BLF",63.6102121099857,"Dist_Sim"
1986,"BLF",57.7592966893843,"Dist_Sim"
1986,"BLF",61.8395588180939,"Dist_Sim"
1986,"BLF",50.8330443192281,"Dist_Sim"
1986,"BLF",56.8446162171635,"Dist_Sim"
1986,"BLF",52.7192769377814,"Dist_Sim"
1986,"BLF",51.8117178573688,"Dist_Sim"
1986,"BLF",64.6577971439291,"Dist_Sim"
1986,"BLF",65.9983415855404,"Dist_Sim"
1986,"BLF",64.498945136133,"Dist_Sim"
1986,"BLF",52.728319837716,"Dist_Sim"
1986,"BLF",61.8364074493996,"Dist_Sim"
1986,"BLF",53.4040090389337,"Dist_Sim"
1986,"BLF",49.9084587357817,"Dist_Sim"
1986,"BLF",54.7115083752515,"Dist_Sim"
1986,"BLF",53.3044057294732,"Dist_Sim"
1986,"BLF",63.4154697317142,"Dist_Sim"
1986,"BLF",70.3660024387164,"Dist_Sim"
1986,"BLF",51.6280434006958,"Dist_Sim"
1986,"BLF",64.4109507863293,"Dist_Sim"
1986,"BLF",57.2247547139736,"Dist_Sim"
1986,"BLF",67.421456181293,"Dist_Sim"
1986,"BLF",51.3940877560791,"Dist_Sim"
1986,"BLF",80.0905991205528,"Dist_Sim"
1986,"BLF",57.627127050309,"Dist_Sim"
1986,"BLF",76.7526953280059,"Dist_Sim"
1986,"BLF",65.8343831914579,"Dist_Sim"
1986,"BLF",57.1478704314443,"Dist_Sim"
1986,"BLF",61.2382910498904,"Dist_Sim"
1986,"BLF",71.8250666501747,"Dist_Sim"
1986,"BLF",48.420280611068,"Dist_Sim"
1986,"BLF",65.4753813177168,"Dist_Sim"
1986,"BLF",51.0904174505595,"Dist_Sim"
1986,"BLF",66.6999017325874,"Dist_Sim"
1986,"BLF",56.0513352645521,"Dist_Sim"
1986,"BLF",60.1049116208329,"Dist_Sim"
1986,"BLF",55.2824151672154,"Dist_Sim"
1986,"BLF",63.6328979774024,"Dist_Sim"
1986,"BLF",68.2882590584668,"Dist_Sim"
1986,"BLF",76.5708262967269,"Dist_Sim"
1986,"BLF",73.377482346222,"Dist_Sim"
1986,"BLF",57.6616658912772,"Dist_Sim"
1986,"BLF",50.1007128842837,"Dist_Sim"
1986,"BLF",56.7433718072899,"Dist_Sim"
1986,"BLF",62.7530154308596,"Dist_Sim"
1986,"BLF",65.9824114033292,"Dist_Sim"
1986,"BLF",80.7370414022958,"Dist_Sim"
1986,"BLF",67.6891152785425,"Dist_Sim"
1986,"BLF",56.881438353083,"Dist_Sim"
1986,"BLF",55.9085768371595,"Dist_Sim"
1986,"BLF",64.2152544326492,"Dist_Sim"
1986,"BLF",67.6497590300706,"Dist_Sim"
1986,"BLF",62.6020921864711,"Dist_Sim"
1986,"BLF",61.4620834276413,"Dist_Sim"
1986,"BLF",62.7353732155499,"Dist_Sim"
1986,"BLF",51.4003460018997,"Dist_Sim"
1986,"BLF",62.5646736627157,"Dist_Sim"
1986,"BLF",62.6620942152233,"Dist_Sim"
1987,"BLF",53.2636635713972,"Dist_Sim"
1987,"BLF",39.2264412985825,"Dist_Sim"
1987,"BLF",55.9562208656179,"Dist_Sim"
1987,"BLF",52.3351369617707,"Dist_Sim"
1987,"BLF",59.7277644610971,"Dist_Sim"
1987,"BLF",43.3446296206797,"Dist_Sim"
1987,"BLF",73.841352251492,"Dist_Sim"
1987,"BLF",66.6124065393165,"Dist_Sim"
1987,"BLF",57.1989494363183,"Dist_Sim"
1987,"BLF",61.1054686561593,"Dist_Sim"
1987,"BLF",54.8115543604668,"Dist_Sim"
1987,"BLF",67.9234795594047,"Dist_Sim"
1987,"BLF",69.5186954119247,"Dist_Sim"
1987,"BLF",51.7227517088023,"Dist_Sim"
1987,"BLF",66.0574710850409,"Dist_Sim"
1987,"BLF",75.1443103474945,"Dist_Sim"
1987,"BLF",63.441807682082,"Dist_Sim"
1987,"BLF",61.6803581971574,"Dist_Sim"
1987,"BLF",50.8431543592217,"Dist_Sim"
1987,"BLF",44.3843168081911,"Dist_Sim"
1987,"BLF",47.9524000352586,"Dist_Sim"
1987,"BLF",58.1869050804614,"Dist_Sim"
1987,"BLF",59.05922801011,"Dist_Sim"
1987,"BLF",63.9155761563469,"Dist_Sim"
1987,"BLF",58.6860375905583,"Dist_Sim"
1987,"BLF",51.1256911485335,"Dist_Sim"
1987,"BLF",62.3984144146713,"Dist_Sim"
1987,"BLF",59.3961205325241,"Dist_Sim"
1987,"BLF",45.2460456653689,"Dist_Sim"
1987,"BLF",63.3634661165243,"Dist_Sim"
1987,"BLF",68.9663361382536,"Dist_Sim"
1987,"BLF",62.1211675588688,"Dist_Sim"
1987,"BLF",57.6142041559068,"Dist_Sim"
1987,"BLF",73.5910297379151,"Dist_Sim"
1987,"BLF",62.1411098825245,"Dist_Sim"
1987,"BLF",52.0561819551748,"Dist_Sim"
1987,"BLF",52.315077586102,"Dist_Sim"
1987,"BLF",61.7499785217002,"Dist_Sim"
1987,"BLF",36.7526947301795,"Dist_Sim"
1987,"BLF",56.803074609144,"Dist_Sim"
1987,"BLF",55.637183453122,"Dist_Sim"
1987,"BLF",54.3974117923015,"Dist_Sim"
1987,"BLF",80.5372703581606,"Dist_Sim"
1987,"BLF",66.7948028239308,"Dist_Sim"
1987,"BLF",71.1674591381875,"Dist_Sim"
1987,"BLF",54.4768988608803,"Dist_Sim"
1987,"BLF",65.7906875827489,"Dist_Sim"
1987,"BLF",49.2394542807303,"Dist_Sim"
1987,"BLF",67.7316844270617,"Dist_Sim"
1987,"BLF",57.0138742121997,"Dist_Sim"
1987,"BLF",66.5385877810098,"Dist_Sim"
1987,"BLF",55.0687239728358,"Dist_Sim"
1987,"BLF",71.421700849952,"Dist_Sim"
1987,"BLF",54.8237584536421,"Dist_Sim"
1987,"BLF",55.6778028330487,"Dist_Sim"
1987,"BLF",46.7422887087287,"Dist_Sim"
1987,"BLF",51.6373829463792,"Dist_Sim"
1987,"BLF",62.6911067974229,"Dist_Sim"
1987,"BLF",47.3787745570332,"Dist_Sim"
1987,"BLF",70.459453263215,"Dist_Sim"
1987,"BLF",56.2905924948199,"Dist_Sim"
1987,"BLF",55.2424342458048,"Dist_Sim"
1987,"BLF",62.473775128734,"Dist_Sim"
1987,"BLF",62.3228481106041,"Dist_Sim"
1987,"BLF",49.1567533620077,"Dist_Sim"
1987,"BLF",51.1338963256672,"Dist_Sim"
1987,"BLF",59.5275237480214,"Dist_Sim"
1987,"BLF",63.8211259681081,"Dist_Sim"
1987,"BLF",59.8851453909644,"Dist_Sim"
1987,"BLF",58.1735342115586,"Dist_Sim"
1987,"BLF",49.0315072426057,"Dist_Sim"
1987,"BLF",71.8387519563006,"Dist_Sim"
1987,"BLF",63.8056353885773,"Dist_Sim"
1987,"BLF",60.5523053440584,"Dist_Sim"
1987,"BLF",66.1576418732813,"Dist_Sim"
1987,"BLF",57.758254892927,"Dist_Sim"
1987,"BLF",58.6720153340507,"Dist_Sim"
1987,"BLF",58.8701431619505,"Dist_Sim"
1987,"BLF",62.9307804833934,"Dist_Sim"
1987,"BLF",63.4954241121141,"Dist_Sim"
1987,"BLF",69.4966679829317,"Dist_Sim"
1987,"BLF",55.0757451657958,"Dist_Sim"
1987,"BLF",70.4718129231594,"Dist_Sim"
1987,"BLF",55.8193296278879,"Dist_Sim"
1987,"BLF",50.2371962988329,"Dist_Sim"
1987,"BLF",50.8558617446043,"Dist_Sim"
1987,"BLF",70.9993679785038,"Dist_Sim"
1987,"BLF",65.0552345124297,"Dist_Sim"
1987,"BLF",52.0125850303302,"Dist_Sim"
1987,"BLF",48.6787015818991,"Dist_Sim"
1987,"BLF",73.8490442198783,"Dist_Sim"
1987,"BLF",56.8380349929764,"Dist_Sim"
1987,"BLF",57.7842932875722,"Dist_Sim"
1987,"BLF",57.6715449590038,"Dist_Sim"
1987,"BLF",62.0295405024597,"Dist_Sim"
1987,"BLF",46.3883515557234,"Dist_Sim"
1987,"BLF",64.369151001558,"Dist_Sim"
1987,"BLF",60.4063711869076,"Dist_Sim"
1987,"BLF",65.5743430909197,"Dist_Sim"
1987,"BLF",85.6616302783737,"Dist_Sim"
1988,"BLF",60.9211853478253,"Dist_Sim"
1988,"BLF",60.1041743524607,"Dist_Sim"
1988,"BLF",61.0978407780601,"Dist_Sim"
1988,"BLF",54.4907875156176,"Dist_Sim"
1988,"BLF",57.2041660724636,"Dist_Sim"
1988,"BLF",59.6488222668612,"Dist_Sim"
1988,"BLF",63.0710590945826,"Dist_Sim"
1988,"BLF",58.6453368281617,"Dist_Sim"
1988,"BLF",57.3646259909139,"Dist_Sim"
1988,"BLF",62.7657555612179,"Dist_Sim"
1988,"BLF",51.1713334460919,"Dist_Sim"
